39.903630,116.405480
39.954700,116.418970
39.921990,116.508280
39.936150,116.468720
39.915940,116.517210
39.923880,116.483690
39.966220,116.351170
39.944120,116.441320
39.886800,116.642010
39.886800,116.642010
39.886840,116.642240
39.886840,116.642240
39.920970,116.382960
40.008220,116.409920
39.911480,116.471510
39.914780,116.538170
40.066650,116.582390
39.902780,116.417900
40.048230,116.581620
39.887030,116.455450
39.277650,117.100240
39.932320,116.465590
39.995390,116.287740
39.954360,116.455010
39.966710,116.322320
39.907370,116.365300
39.966380,116.323020
40.077080,116.365050
39.984820,116.325750
39.910930,116.296080
39.855610,116.404100
39.932290,116.466650
39.985170,116.473780
39.953830,116.413360
