39.848660,116.427450
39.946480,116.427300
39.886200,116.357370
39.947720,116.365690
39.901050,116.484040
39.989680,116.451040
39.966470,116.334770
39.986080,116.450840
39.886800,116.642010
39.886540,116.641990
39.774070,116.659800
39.886510,116.642360
39.865020,116.415410
39.971030,116.426600
39.948410,116.443320
39.952190,116.419160
40.079650,116.586680
39.909460,116.429390
39.907060,116.490890
39.914980,116.539820
39.146490,117.139500
39.922110,116.456080
40.044490,116.243180
39.973860,116.457370
39.975240,116.348320
39.917040,116.336200
39.966980,116.314520
40.076970,116.365030
39.905640,116.376600
39.894780,116.350380
39.806320,116.396610
39.902490,116.202720
39.956200,116.493100
39.949560,116.440880
