39.856640,116.426010
39.947530,116.371450
39.878770,116.367980
39.942940,116.374400
39.914430,116.471880
39.987170,116.450840
39.966430,116.333570
39.981810,116.450270
39.886510,116.642360
39.886510,116.642360
39.886510,116.642360
39.774070,116.659800
39.847670,116.403960
39.990630,116.417840
39.948350,116.443260
39.952390,116.419290
40.080760,116.586410
39.899460,116.426240
39.921850,116.495760
39.915990,116.521000
39.146550,117.139560
39.922090,116.452920
40.043330,116.246570
39.971610,116.460770
39.975230,116.347690
39.917040,116.338320
39.966860,116.314640
40.077540,116.365310
39.910900,116.375640
39.894770,116.350800
39.810150,116.396290
39.888750,116.204730
39.958940,116.492080
39.956830,116.447900
