39.885420,116.434090
39.942050,116.455630
39.857290,116.468500
39.930010,116.402690
39.926710,116.472030
39.944100,116.483720
39.966100,116.338570
39.956690,116.446470
39.886510,116.642360
39.886800,116.642010
39.872160,116.630110
39.886540,116.641990
39.950860,116.455610
40.026040,116.411490
39.911440,116.471620
39.907710,116.411720
40.079550,116.586420
39.902760,116.417860
40.035450,116.570740
39.868340,116.454400
39.144670,117.137970
39.932350,116.448600
40.001320,116.270640
39.962490,116.463720
39.966630,116.322440
39.910230,116.364320
39.966320,116.322980
40.077150,116.365390
39.973660,116.348020
39.899890,116.304470
39.852900,116.394490
39.930970,116.352510
39.978020,116.483870
39.958170,116.412060
