39.867280,116.428670
39.869650,116.425080
39.907210,116.429240
39.970120,116.445340
39.892350,116.450050
39.979160,116.448950
39.966470,116.331920
39.973240,116.457900
39.886540,116.641990
39.886840,116.642240
39.886840,116.642240
39.886800,116.642010
39.896060,116.455530
40.061680,116.410850
39.907790,116.417260
39.940040,116.419230
40.079930,116.585510
39.902740,116.417810
40.017290,116.584920
39.906660,116.490440
39.146510,117.139480
39.929620,116.432170
40.020910,116.260070
39.962960,116.475840
39.973550,116.327540
39.915470,116.358020
39.965800,116.315040
40.077540,116.365310
39.917170,116.358490
39.888300,116.342100
39.823530,116.395600
39.909690,116.193830
39.958910,116.492070
39.968510,116.427690
