39.867180,116.430650
39.883210,116.446330
39.912760,116.359830
39.922200,116.445940
39.939830,116.443840
39.968380,116.465630
39.966400,116.330300
39.963980,116.455480
39.886510,116.642360
39.886510,116.642360
39.886540,116.641990
39.886510,116.642360
39.897800,116.454900
40.042980,116.406610
39.907620,116.416850
39.939570,116.412550
40.079420,116.585760
39.902800,116.417910
40.024560,116.572240
39.907300,116.489160
39.146510,117.139540
39.932250,116.440740
40.014550,116.261020
39.964270,116.477170
39.966680,116.322390
39.912970,116.357360
39.966140,116.327310
40.076970,116.365030
39.931940,116.349720
39.886560,116.309160
39.834330,116.395070
39.908080,116.258630
39.969160,116.483740
39.968170,116.417090
