39.848160,116.426810
39.939660,116.418860
39.922550,116.435230
39.954230,116.349010
39.921700,116.469810
39.993750,116.451240
39.966480,116.335670
39.991310,116.451100
39.886540,116.641990
39.886510,116.642360
39.872250,116.630230
39.872250,116.630230
39.895740,116.415350
39.939730,116.455640
39.948940,116.443760
39.952090,116.419250
40.079580,116.586530
39.914040,116.428520
39.907100,116.491240
39.913260,116.575170
39.146500,117.139490
39.921830,116.467150
40.044380,116.236100
39.977670,116.451540
39.975280,116.355220
39.917270,116.328440
39.974330,116.311570
40.076970,116.365030
39.905170,116.376690
39.896110,116.346660
39.803910,116.405250
39.925020,116.186030
39.958310,116.488670
39.949260,116.449270
