39.643000,116.619270
39.946880,116.443080
39.932720,116.444060
39.881650,116.392640
39.921700,116.445660
39.967610,116.460850
39.967970,116.418470
39.999580,116.456170
39.886540,116.641990
39.886840,116.642240
39.886510,116.642360
39.886540,116.641990
39.980180,116.427330
39.898940,116.367880
39.910820,116.495150
39.905670,116.411610
40.078160,116.581530
39.986060,116.480980
39.943960,116.455880
39.795790,116.472920
39.146520,117.139490
40.033960,116.563870
40.044750,116.241620
39.998510,116.347010
40.000020,116.359320
39.959240,116.298640
39.975300,116.352690
40.076970,116.365030
39.841270,116.380430
39.929530,116.106370
39.829210,116.313310
39.916620,116.358860
39.916100,116.444030
39.986050,116.479740
