39.842960,116.440800
39.926120,116.444120
39.969940,116.465640
39.991850,116.330840
39.913950,116.471860
39.998320,116.449360
39.966430,116.349140
40.001790,116.451540
39.886540,116.641990
39.886510,116.642360
39.872250,116.630230
39.886540,116.641990
39.855930,116.406690
39.883280,116.458710
39.939290,116.404990
39.952090,116.419080
40.078140,116.581530
39.923050,116.432280
39.912660,116.510630
39.876740,116.642500
39.146490,117.139440
39.914520,116.499970
40.039830,116.200720
39.987190,116.408000
39.978310,116.363320
39.923720,116.303820
39.966370,116.321370
40.077540,116.365310
39.880440,116.381240
39.895740,116.240140
39.801560,116.410910
39.902660,116.246400
39.966090,116.457940
39.989200,116.456850
