39.848150,116.427010
39.925280,116.427850
39.902700,116.357000
39.951710,116.355390
39.919920,116.455560
39.991500,116.451100
39.966450,116.335440
39.988930,116.451050
39.886840,116.642240
39.886840,116.642240
39.886540,116.641990
39.774070,116.659800
39.888110,116.412810
39.962370,116.439370
39.948910,116.443700
39.952200,116.419100
40.079670,116.586570
39.912320,116.428730
39.907080,116.491230
39.914830,116.546840
39.146540,117.139540
39.922110,116.456050
40.044620,116.239110
39.976280,116.453690
39.975250,116.348330
39.916990,116.331190
39.974310,116.311570
40.077080,116.365050
39.905130,116.376590
39.894770,116.348530
39.805930,116.396670
39.914860,116.192520
39.957290,116.492740
39.948140,116.443120
