39.867170,116.430170
39.870400,116.441670
39.906340,116.390440
39.950330,116.455450
39.923110,116.428340
39.976990,116.452300
39.966410,116.330850
39.970610,116.460640
39.886800,116.642010
39.886800,116.642010
39.872160,116.630110
39.886540,116.641990
39.894940,116.455430
40.066010,116.410080
39.907780,116.417230
39.940040,116.419220
40.079840,116.585520
39.902790,116.417870
40.024120,116.573040
39.907300,116.489500
39.146520,117.139500
39.930090,116.430400
40.019670,116.260520
39.964080,116.476270
39.969420,116.327740
39.913480,116.357460
39.965660,116.318090
40.077080,116.365050
39.917250,116.354320
39.888660,116.330520
39.825930,116.395450
39.899220,116.206580
39.959960,116.491870
39.968790,116.425940
