39.736960,116.550500
39.939590,116.422900
39.925590,116.447870
39.888040,116.368210
39.906970,116.466360
39.974230,116.456980
39.967600,116.405300
40.003510,116.458380
39.886540,116.641990
39.886840,116.642240
39.886800,116.642010
39.774070,116.659800
39.966380,116.339240
39.905320,116.405250
39.914550,116.500390
39.909110,116.410710
40.078150,116.581580
39.948470,116.440740
39.946480,116.462500
39.800000,116.474220
39.146530,117.139500
40.006110,116.503190
40.040650,116.218740
39.999980,116.358010
39.996470,116.374080
39.959970,116.301830
39.975150,116.348660
40.077150,116.365390
39.842790,116.380400
39.925030,116.108780
39.829670,116.360930
39.956110,116.365040
39.921290,116.446660
39.991210,116.464600
