39.845230,116.422240
39.914240,116.433630
39.981180,116.382740
39.953150,116.373010
39.952420,116.494430
39.998280,116.449430
39.966460,116.340790
39.997970,116.451390
39.886840,116.642240
39.886800,116.642010
39.774070,116.659800
39.886510,116.642360
39.855930,116.406680
39.907300,116.449280
39.939340,116.405840
39.952230,116.419150
40.079510,116.586890
39.923230,116.430370
39.915340,116.515270
39.877590,116.640930
39.146510,117.139510
39.914800,116.504040
40.038940,116.206290
39.987560,116.420640
39.975860,116.363370
39.922280,116.303850
39.966940,116.314720
40.077150,116.365390
39.887750,116.378610
39.895730,116.300560
39.800060,116.411630
39.902670,116.262980
39.964370,116.471600
39.976530,116.464250
