39.903620,116.405480
39.941890,116.427200
39.921700,116.481640
39.910100,116.471700
39.914130,116.481810
39.919070,116.483650
39.966200,116.354800
39.944140,116.441200
39.886540,116.641990
39.886540,116.641990
39.872160,116.630110
39.872160,116.630110
39.927250,116.367030
39.991990,116.417730
39.910750,116.471520
39.917750,116.538090
40.052930,116.583870
39.902770,116.417900
40.048240,116.581610
39.902920,116.455460
39.279180,117.099870
39.932340,116.470430
39.994240,116.288990
39.950400,116.450340
39.966440,116.322350
39.906110,116.365620
39.966090,116.317480
40.077540,116.365310
39.984090,116.300710
39.914110,116.296300
39.855630,116.407100
39.923420,116.428310
39.985580,116.472670
39.953740,116.413450
