39.773530,116.527250
39.922480,116.427790
39.928860,116.455260
39.879480,116.368040
39.891950,116.504580
39.985440,116.439430
39.967220,116.390250
40.003380,116.460240
39.886840,116.642240
39.886510,116.642360
39.886540,116.641990
39.872250,116.630230
39.895590,116.302240
39.907470,116.411530
39.914740,116.502000
39.952110,116.419160
40.078200,116.581530
39.940290,116.444140
39.926420,116.466950
39.800000,116.474210
39.146550,117.139500
39.974630,116.468160
40.039920,116.201390
40.000100,116.363130
39.995390,116.374020
39.959630,116.301850
39.970390,116.346860
40.077540,116.365310
39.852480,116.380730
39.910360,116.105650
39.830050,116.374920
39.974360,116.342250
39.921960,116.454550
40.001050,116.461790
